"month","year","country","Records","Downloads","Users","cumulative_downloads_by_year","cumulative_records_downloaded_by_year","cumulative_unique_users_by_year"
12,2018,"JP",10427252,71,12,467,92870583,78
12,2018,"KE",15056282,17,7,112,75420350,36
12,2018,"KR",7468485,24,9,329,156868414,61
12,2018,"LB",29,1,1,19,1838574,6
12,2018,"LT",137489,1,1,29,2389511,9
12,2018,"LU",242077,4,2,29,55236195,14
12,2018,"MA",63852,5,1,20,2537907,9
12,2018,"MK",82708,2,1,3,130390,2
12,2018,"MM",1342,2,1,11,868849,4
12,2018,"MT",40754943,32,6,41,57934739,7
12,2018,"MU",3403810,1,1,24,3674476,3
12,2018,"MX",437079226,826,181,21703,10882121494,2592
12,2018,"MY",274408,4,2,240,15602418,27
12,2018,"MZ",51939,5,1,105,69838416,9
12,2018,"NE",6064654,4,1,27,6069325,20
12,2018,"NG",22257,2,2,39,5984890,11
12,2018,"NL",73393552,220,54,2509,573140929,202
12,2018,"NO",5502251,31,9,449,425891504,89
12,2018,"NP",5664,21,5,148,3374611,37
12,2018,"NZ",1753406,13,7,986,181138255,140
12,2018,"PE",7494657,56,25,2033,272871669,319
12,2018,"PH",11132,6,4,312,473787057,67
12,2018,"PK",342544,4,4,198,9808685,19
12,2018,"PL",15748568,47,7,340,110896659,70
12,2018,"PR",3579,9,2,44,1926777,16
12,2018,"PT",4301176,67,19,974,85408662,174
12,2018,"PY",78952,121,2,737,1427279,7
12,2018,"RU",8269865,527,29,1175,268544138,105
12,2018,"SA",1229,1,1,12,1006888,7
12,2018,"SD",83704,3,1,6,225059,1
12,2018,"SE",2928920,34,8,380,379130542,89
12,2018,"SG",81,1,1,95,134405283,22
12,2018,"SI",6,2,1,16,500148,7
12,2018,"SV",354327,4,2,24,1396776,8
12,2018,"TG",160259,3,2,28,1091267,7
12,2018,"TH",236828,8,2,221,100227713,32
12,2018,"TR",4988120,43,12,152,56632218,48
12,2018,"TW",10358580,34,10,453,111758866,77
12,2018,"TZ",30,1,1,35,6590126,16
12,2018,"UA",67123,9,5,75,7298186,17
12,2018,"UG",12358,2,1,49,4159133,17
12,2018,"US",1836413916,1149,241,22675,11682279158,2484
12,2018,"UY",9439,1,1,55,5749082,18
12,2018,"VE",10217525,31,8,162,113808717,37
12,2018,"VN",1995376,13,4,54,16658330,21
12,2018,"ZA",84738066,155,16,3431,1227692296,347
12,2018,"ZW",6162917,3,2,89,8415628,14
12,2018,"ZZ",950307875,1,1,9,9014553069,1
11,2018,"AO",9391,1,1,30,115134,16
11,2018,"AR",4018739,264,47,1779,237779133,245
11,2018,"AT",7102383,37,9,154,31719260,38
11,2018,"AU",15738649,80,25,2015,1563415017,252
11,2018,"AZ",44278631,16,4,20,44612179,6
11,2018,"BD",22,2,1,2,22,1
11,2018,"BE",40961519,249,44,2022,839248715,172
11,2018,"BF",582895,1,1,14,2264602,4
11,2018,"BJ",672252,17,7,461,230981444,52
11,2018,"BO",22069347,42,7,463,73005708,40
11,2018,"BR",256776287,802,140,12967,2849202572,1130
11,2018,"BS",8,1,1,1,8,1
11,2018,"BW",11705,7,1,33,24317002,5
11,2018,"CA",90104394,125,54,1870,2433719304,367
11,2018,"CD",974969,1,1,3,987999,2
11,2018,"CH",89532319,47,11,711,406307872,64
11,2018,"CI",924403,132,1,199,6412924,10
11,2018,"CL",24866163,299,63,3441,292025280,273
11,2018,"CM",85537,2,2,74,9800683,13
11,2018,"CN",220865478,945,120,7071,2719785551,651
11,2018,"CO",151969194,510,139,6758,3268381910,1022
11,2018,"CR",12221141,67,30,442,241467038,109
11,2018,"CU",1180117,3,2,40,12769453,10
11,2018,"CZ",40074655,28,7,245,89934859,32
11,2018,"DE",38987099,136,48,6344,1239350521,364
11,2018,"DK",80446450,25,13,2242,1972352052,65
11,2018,"DO",772268,3,2,15,775649,6
11,2018,"DZ",10607,6,2,155,63390095,9
11,2018,"EC",29300925,223,24,2293,452045194,329
11,2018,"EE",251188,4,3,86,56463842,15
11,2018,"EG",5508977,11,7,473,49609605,38
11,2018,"ES",419194972,884,214,5011,3058616525,1031
11,2018,"ET",14487,1,1,53,3243211,9
11,2018,"FI",249708,10,4,302,287433922,31
11,2018,"FR",161990896,132,61,1515,1591546286,298
11,2018,"GB",299465055,539,119,5720,3208643419,833
11,2018,"GH",137088,26,2,72,26562940,11
11,2018,"GN",1426,1,1,4,20072,1
11,2018,"GR",4781685,167,5,286,29928837,35
11,2018,"GT",5400970,1578,9,2962,218981917,75
11,2018,"HK",12863150,6,4,50,26790288,21
11,2018,"HN",1645,3,1,7,3724,3
11,2018,"HT",4570,2,1,26,36741226,2
11,2018,"HU",7384098,3,2,63,31348434,16
11,2018,"ID",51048,13,8,194,18480261,69
11,2018,"IE",22140869,25,8,149,38561466,25
11,2018,"IL",1319211,16,4,10147,347517702,21
11,2018,"IN",9174379,136,21,2224,518567487,237
11,2018,"IR",784129,165,14,535,30496150,52
11,2018,"IT",450909498,376,31,1258,859425516,159
11,2018,"JP",10619458,73,10,396,82443331,74
11,2018,"KE",30963,3,2,95,60364068,35
11,2018,"KH",1296,2,1,8,374238,2
11,2018,"KR",4518006,101,8,305,149399929,53
11,2018,"LK",75421,4,3,48,6884904,14
11,2018,"LR",67,1,1,6,232064,4
11,2018,"LT",807453,3,2,28,2252022,4
11,2018,"LU",98,3,2,25,54994118,13
11,2018,"MG",1797,5,1,52,15496160,15
11,2018,"MM",789921,5,2,9,867507,4
11,2018,"MT",16886718,6,2,9,17179796,6
11,2018,"MW",77381,3,3,25,4491087,7
11,2018,"MX",929010069,1608,365,20877,10445042268,2449
11,2018,"MY",1101898,5,4,236,15328010,25
11,2018,"MZ",85858,7,2,100,69786477,9
11,2018,"NG",63148,8,2,37,5962633,10
11,2018,"NI",9160,2,1,15,2642267,3
11,2018,"NL",199384146,276,79,2289,499747377,188
11,2018,"NO",45310222,68,7,418,420389253,83
11,2018,"NP",1810918,9,6,127,3368947,35
11,2018,"NZ",4052532,53,18,973,179384849,138
11,2018,"PE",23466153,167,51,1977,265377012,306
11,2018,"PG",4296,24,2,30,4664,2
11,2018,"PH",1486832,27,10,306,473775925,51
11,2018,"PK",289692,11,3,194,9466141,18
11,2018,"PL",632140,38,9,293,95148091,62
11,2018,"PR",3345,1,1,35,1923198,15
11,2018,"PT",2604096,105,27,907,81107486,167
11,2018,"PY",377272,203,3,616,1348327,7
11,2018,"RO",3853611,9,3,347,8747497,19
11,2018,"RS",10314,1,1,30,802013,8
11,2018,"RU",123703483,249,22,648,260274273,99
11,2018,"RW",1122,2,1,4,1808,3
11,2018,"SA",161453,3,1,11,1005659,6
11,2018,"SE",53013185,44,14,346,376201622,82
11,2018,"SG",75549809,45,4,94,134405202,19
11,2018,"SI",2149,9,4,14,500142,6
11,2018,"SK",166213,4,1,22,325405,6
11,2018,"SN",1224,1,1,34,50911333,4
11,2018,"SV",21119,8,1,20,1042449,7
11,2018,"TH",2289351,62,9,213,99990885,30
11,2018,"TR",2420220,8,3,109,51644098,43
11,2018,"TW",15419910,27,12,419,101400286,72
11,2018,"TZ",136,2,1,34,6590096,16
11,2018,"UA",2877292,21,3,66,7231063,17
11,2018,"US",793923058,1330,397,21526,9845865242,2372
11,2018,"VE",120221,14,6,131,103591192,34
11,2018,"VN",1129303,14,6,41,14662954,21
11,2018,"ZA",117718167,176,47,3276,1142954230,335
11,2018,"ZM",8805,2,1,19,77174,4
11,2018,"ZW",457900,16,3,86,2252711,13
11,2018,"ZZ",944768229,1,1,8,8064245194,1
10,2018,"AD",9231,1,1,10,199824,3
10,2018,"AE",68950,1,1,17,2343648,5
10,2018,"AO",8895,15,13,29,105743,16
10,2018,"AQ",16371,2,1,2,16371,1
10,2018,"AR",98921004,157,38,1515,233760394,234
10,2018,"AT",2089460,19,7,117,24616877,37
10,2018,"AU",122191462,62,31,1935,1547676368,240
10,2018,"BE",245817947,632,33,1773,798287196,163
10,2018,"BJ",1214507,12,8,444,230309192,51
10,2018,"BO",8670557,66,6,421,50936361,39
10,2018,"BR",268364060,1193,184,12165,2592426285,1083
10,2018,"CA",533429707,257,109,1745,2343614910,333
10,2018,"CH",9976907,41,17,664,316775553,58
10,2018,"CL",11763303,295,81,3142,267159117,270
10,2018,"CM",4486821,26,3,72,9715146,11
10,2018,"CN",81018171,703,96,6126,2498920073,627
10,2018,"CO",1312780111,906,180,6248,3116412716,973
10,2018,"CR",26364895,53,22,375,229245897,105
10,2018,"CZ",101967,6,4,217,49860204,29
10,2018,"DE",42786294,156,53,6208,1200363422,332
10,2018,"DK",5928735,24,9,2217,1891905602,60
10,2018,"DZ",565,1,1,149,63379488,9
10,2018,"EC",135063042,144,21,2070,422744269,305
10,2018,"EE",1272,3,2,82,56212654,15
10,2018,"EG",826120,52,4,462,44100628,38
10,2018,"ES",406027150,503,183,4127,2639421553,955
10,2018,"ET",1239021,24,2,52,3228724,8
10,2018,"FI",2419406,8,1,292,287184214,25
10,2018,"FR",190099638,77,40,1383,1429555390,277
10,2018,"GB",321449231,456,121,5181,2909178364,728
10,2018,"GF",4938,7,2,19,33647,6
10,2018,"GH",896088,9,2,46,26425852,11
10,2018,"GR",1639529,28,4,119,25147152,31
10,2018,"GT",79936537,949,11,1384,213580947,74
10,2018,"HU",715072,5,4,60,23964336,14
10,2018,"ID",4552835,74,13,181,18429213,67
10,2018,"IE",212055,24,8,124,16420597,22
10,2018,"IL",1074924,14,4,10131,346198491,21
10,2018,"IM",58,2,1,2,58,1
10,2018,"IN",76452015,166,31,2088,509393108,220
10,2018,"IR",7982695,52,14,370,29712021,50
10,2018,"IT",4150942,73,31,882,408516018,146
10,2018,"JM",27761579,2,1,5,27794506,2
10,2018,"JP",11403669,33,15,323,71823873,70
10,2018,"KE",201124,21,7,92,60333105,33
10,2018,"KH",372942,6,1,6,372942,1
10,2018,"KR",1804739,15,4,204,144881923,48
10,2018,"LB",1806108,6,3,18,1838545,6
10,2018,"LK",283447,1,1,44,6809483,13
10,2018,"LR",634,2,1,5,231997,2
10,2018,"LU",95953,1,1,22,54994020,12
10,2018,"LY",30663,1,1,3,39958,1
10,2018,"MM",75492,2,1,4,77586,3
10,2018,"MU",8178,10,2,23,270666,3
10,2018,"MX",1177114709,2907,447,19269,9516032199,2220
10,2018,"MY",4909096,66,5,231,14226112,23
10,2018,"MZ",94212,4,1,93,69700619,9
10,2018,"NA",1434,1,1,7,9769,2
10,2018,"NC",7612,1,1,13,270548,6
10,2018,"NE",1083,1,1,23,4671,19
10,2018,"NG",4733,5,2,29,5899485,10
10,2018,"NI",713193,3,1,13,2633107,3
10,2018,"NL",27835799,58,17,2013,300363231,183
10,2018,"NO",110369208,27,17,350,375079031,63
10,2018,"NP",346781,13,6,118,1558029,33
10,2018,"NZ",7606985,49,22,920,175332317,127
10,2018,"PA",1180460,4,3,62,25427755,18
10,2018,"PE",82993708,243,60,1810,241910859,292
10,2018,"PG",368,6,1,6,368,2
10,2018,"PH",63627436,31,18,279,472289093,50
10,2018,"PK",6658406,25,8,183,9176449,17
10,2018,"PL",2128370,14,6,255,94515951,53
10,2018,"PR",693072,6,3,34,1919853,14
10,2018,"PS",137313,2,1,2,137313,1
10,2018,"PT",18570408,111,25,802,78503390,157
10,2018,"PY",322677,87,4,413,971055,7
10,2018,"RO",41997,5,1,338,4893886,18
10,2018,"RS",78453,3,1,29,791699,5
10,2018,"RU",9511292,78,17,399,136570790,94
10,2018,"SA",373043,2,2,8,844206,5
10,2018,"SE",16099123,35,10,302,323188437,70
10,2018,"SG",319906,7,3,49,58855393,16
10,2018,"SR",47947,1,1,4,48411,3
10,2018,"SV",566,1,1,12,1021330,6
10,2018,"TH",470869,2,2,151,97701534,26
10,2018,"TN",3403829,3,1,22,26968002,10
10,2018,"TR",14219060,17,11,101,49223878,43
10,2018,"TT",5105596,13,2,36,5293207,10
10,2018,"TW",2206938,17,8,392,85980376,71
10,2018,"TZ",2159435,4,2,32,6589960,14
10,2018,"US",640387826,2069,482,20196,9051942184,2173
10,2018,"UY",10596,13,5,54,5739643,16
10,2018,"VE",523082,18,8,117,103470971,31
10,2018,"VN",3672,2,2,27,13533651,19
10,2018,"YE",252,1,1,3,194890,2
10,2018,"ZA",115594738,984,76,3100,1025236063,315
10,2018,"ZW",1055753,15,5,70,1794811,13
10,2018,"ZZ",927472046,1,1,7,7119476965,1
9,2018,"AD",76162,8,2,9,190593,2
9,2018,"AL",2,1,1,17,35927,4
9,2018,"AR",40013353,242,37,1358,134839390,224
9,2018,"AT",444818,10,4,98,22527417,35
9,2018,"AU",39636976,89,35,1873,1425484906,220
9,2018,"AZ",117107,1,1,4,333548,5
9,2018,"BE",92261618,218,23,1141,552469249,153
9,2018,"BG",13494,3,3,15,3912549,8
9,2018,"BJ",2961576,60,16,432,229094685,48
9,2018,"BN",78122,3,2,64,1177707,7
9,2018,"BO",18614,63,4,355,42265804,37
9,2018,"BR",180132573,1358,172,10972,2324062225,1000
9,2018,"BY",3614,4,2,5,12828,3
9,2018,"CA",242183073,82,33,1488,1810185203,293
9,2018,"CH",8897148,58,7,623,306798646,52
9,2018,"CI",7434,3,2,67,5488521,9
9,2018,"CL",753598,58,22,2847,255395814,263
9,2018,"CN",74144401,531,71,5423,2417901902,575
9,2018,"CO",116902784,574,201,5342,1803632605,900
9,2018,"CR",3870843,69,20,322,202881002,101
9,2018,"CU",1520575,3,2,37,11589336,10
9,2018,"CZ",10235,41,3,211,49758237,25
9,2018,"DE",74705211,132,40,6052,1157577128,308
9,2018,"DK",933659,2,2,2193,1885976867,52
9,2018,"DO",104,1,1,12,3381,6
9,2018,"DZ",217,1,1,148,63378923,9
9,2018,"EC",81278676,64,14,1926,287681227,298
9,2018,"EE",16817582,53,2,79,56211382,15
9,2018,"EG",18464,7,1,410,43274508,34
9,2018,"ES",121931852,387,174,3624,2233394403,864
9,2018,"ET",1389,5,1,28,1989703,8
9,2018,"FI",19448466,4,2,284,284764808,24
9,2018,"FR",106432449,100,43,1306,1239455752,261
9,2018,"GB",68855749,174,49,4725,2587729133,531
9,2018,"GF",452,2,1,12,28709,5
9,2018,"GR",78381,4,4,91,23507623,29
9,2018,"GT",33669176,148,17,435,133644410,70
9,2018,"HK",146113,1,1,44,13927138,21
9,2018,"HU",3199,4,3,55,23249264,12
9,2018,"ID",1150968,7,5,107,13876378,65
9,2018,"IE",181440,2,1,100,16208542,21
9,2018,"IL",11940,1,1,10117,345123567,20
9,2018,"IN",30911003,260,31,1922,432941093,206
9,2018,"IO",5095689,1,1,1,5095689,1
9,2018,"IR",1165881,20,8,318,21729326,48
9,2018,"IS",1883,1,1,9,489347,5
9,2018,"IT",59562995,43,18,809,404365076,134
9,2018,"JP",2114987,23,10,290,60420204,65
9,2018,"KE",3308085,17,4,71,60131981,31
9,2018,"KR",15224517,17,6,189,143077184,47
9,2018,"LK",162034,1,1,43,6526036,12
9,2018,"MT",291889,2,1,3,293078,6
9,2018,"MW",1040,1,1,22,4413706,6
9,2018,"MX",649355384,2068,370,16362,8338917490,2012
9,2018,"MY",250160,15,3,165,9317016,21
9,2018,"MZ",90545,12,3,89,69606407,9
9,2018,"NA",1207,1,1,6,8335,2
9,2018,"NG",174,1,1,24,5894752,10
9,2018,"NL",16013263,24,11,1955,272527432,171
9,2018,"NO",6168744,14,10,323,264709823,51
9,2018,"NP",51997,10,6,105,1211248,29
9,2018,"NZ",22313491,97,28,871,167725332,118
9,2018,"PA",15200,3,1,58,24247295,18
9,2018,"PE",61451652,290,63,1567,158917151,283
9,2018,"PH",1077,6,3,248,408661657,46
9,2018,"PK",19,1,1,158,2518043,15
9,2018,"PL",4254171,26,10,241,92387581,45
9,2018,"PR",72468,8,6,28,1226781,12
9,2018,"PT",8390921,118,17,691,59932982,123
9,2018,"PY",20857,39,1,326,648378,7
9,2018,"RE",219,1,1,1,219,1
9,2018,"RO",84770,5,3,333,4851889,16
9,2018,"RU",1671704,90,26,321,127059498,91
9,2018,"SA",70731,3,2,6,471163,3
9,2018,"SE",31896679,12,8,267,307089314,64
9,2018,"SG",427,2,1,42,58535487,15
9,2018,"SI",7842,1,1,5,497993,5
9,2018,"SN",50887702,2,1,33,50910109,4
9,2018,"TG",324174,4,1,25,931008,7
9,2018,"TH",82525,13,6,149,97230665,25
9,2018,"TR",36242,8,4,84,35004818,41
9,2018,"TW",6399919,91,8,375,83773438,63
9,2018,"TZ",958065,4,2,28,4430525,10
9,2018,"UA",28381,3,1,45,4353771,16
9,2018,"UG",746495,12,10,47,4146775,16
9,2018,"US",1091828466,4433,319,18127,8411554358,1962
9,2018,"UY",174018,22,10,41,5729047,15
9,2018,"VE",1380,7,2,99,102947889,30
9,2018,"VN",166576,2,2,25,13529979,15
9,2018,"ZA",136539184,926,81,2116,909641325,295
9,2018,"ZW",171395,5,4,55,739058,13
9,2018,"ZZ",1667600322,1,1,6,6192004919,1
8,2018,"AO",928,5,1,14,96848,16
8,2018,"AR",8710837,161,32,1116,94826037,201
8,2018,"AT",1702691,6,4,88,22082599,34
8,2018,"AU",74429239,203,42,1784,1385847930,194
8,2018,"AZ",216441,3,1,3,216441,4
8,2018,"BB",5947,5,1,5,5947,1
8,2018,"BE",14045186,43,18,923,460207631,144
8,2018,"BF",4305,1,1,13,1681707,4
8,2018,"BJ",770129,20,9,372,226133109,47
8,2018,"BN",4362,1,1,61,1099585,4
8,2018,"BO",13712380,128,8,292,42247190,37
8,2018,"BR",196973568,1807,215,9614,2143929652,923
8,2018,"BW",382,1,1,26,24305297,4
8,2018,"CA",116395406,84,31,1406,1568002130,262
8,2018,"CH",155933244,91,10,565,297901498,49
8,2018,"CI",124380,5,2,64,5481087,9
8,2018,"CL",176894993,282,41,2789,254642216,251
8,2018,"CN",266915959,338,63,4892,2343757501,530
8,2018,"CO",178023089,1055,215,4768,1686729821,835
8,2018,"CR",16239021,27,14,253,199010159,98
8,2018,"CU",35240,2,1,34,10068761,9
8,2018,"CZ",59792,18,5,170,49748002,21
8,2018,"DE",152859296,650,51,5920,1082871917,284
8,2018,"DK",10268097,7,4,2191,1885043208,46
8,2018,"DO",1866,2,1,11,3277,5
8,2018,"DZ",8018,4,2,147,63378706,8
8,2018,"EC",5313615,98,13,1862,206402551,291
8,2018,"EE",45185,3,3,26,39393800,13
8,2018,"EG",154646,7,2,403,43256044,22
8,2018,"ES",35806866,74,33,3237,2111462551,769
8,2018,"ET",985468,6,3,23,1988314,6
8,2018,"FI",18553193,8,3,280,265316342,23
8,2018,"FR",29221245,37,19,1206,1133023303,235
8,2018,"GB",370279468,360,61,4551,2518873384,461
8,2018,"GH",3357416,8,2,37,25529764,11
8,2018,"GN",16067,1,1,3,18646,1
8,2018,"GP",1629,1,1,1,1629,1
8,2018,"GR",160425,3,3,87,23429242,26
8,2018,"GT",85317600,113,24,287,99975234,68
8,2018,"ID",321312,22,7,100,12725410,59
8,2018,"IE",68025,6,3,98,16027102,18
8,2018,"IL",20544,7,4,10116,345111627,19
8,2018,"IN",42309796,299,33,1662,402030090,184
8,2018,"IR",6647031,54,6,298,20563445,46
8,2018,"IS",443183,1,1,8,487464,5
8,2018,"IT",5666836,29,11,766,344802081,128
8,2018,"JP",376958,15,9,267,58305217,60
8,2018,"KE",2438921,11,6,54,56823896,30
8,2018,"KR",908420,10,6,172,127852667,41
8,2018,"LB",773,3,2,12,32437,6
8,2018,"LK",6628,3,2,42,6364002,9
8,2018,"LU",390,7,3,21,54898067,7
8,2018,"LY",1106,1,1,2,9295,1
8,2018,"MG",196,1,1,47,15494363,14
8,2018,"MM",1809,1,1,2,2094,3
8,2018,"MU",7056,1,1,13,262488,3
8,2018,"MX",712660051,2851,420,14294,7689562106,1834
8,2018,"MY",1823456,6,3,150,9066856,19
8,2018,"MZ",5515,1,1,77,69515862,6
8,2018,"NG",205747,5,4,23,5894578,10
8,2018,"NI",1917422,4,2,10,1919914,1
8,2018,"NL",96358,27,8,1931,256514169,161
8,2018,"NO",22452550,15,10,309,258541079,48
8,2018,"NP",410766,14,6,95,1159251,27
8,2018,"NZ",29730870,126,31,774,145411841,110
8,2018,"PA",15781,3,1,55,24232095,17
8,2018,"PE",15718088,223,26,1277,97465499,234
8,2018,"PH",360878213,34,6,242,408660580,45
8,2018,"PL",149798,8,6,215,88133410,44
8,2018,"PR",1129215,13,2,20,1154313,11
8,2018,"PT",8470676,21,8,573,51542061,103
8,2018,"PY",786,2,2,287,627521,7
8,2018,"RS",327403,1,1,26,713246,4
8,2018,"RU",7719,7,6,231,125387794,86
8,2018,"RW",686,2,2,2,686,1
8,2018,"SC",124457,1,1,1,124457,1
8,2018,"SD",112767,2,1,3,141355,1
8,2018,"SE",14913993,18,8,255,275192635,58
8,2018,"SG",1316,12,1,40,58535060,12
8,2018,"SK",74015,5,1,18,159192,5
8,2018,"SR",184,2,1,3,464,2
8,2018,"SV",354480,3,1,11,1020764,4
8,2018,"TG",127131,1,1,21,606834,5
8,2018,"TH",16418902,4,3,136,97148140,22
8,2018,"TN",7452,1,1,19,23564173,9
8,2018,"TR",7879219,15,7,76,34968576,39
8,2018,"TW",10696011,65,14,284,77373519,57
8,2018,"UA",37471,12,2,42,4325390,15
8,2018,"US",636537392,1314,246,13694,7319725892,1737
8,2018,"UY",8408,3,2,19,5555029,12
8,2018,"VE",2204047,12,4,92,102946509,29
8,2018,"VN",30343,3,1,23,13363403,15
8,2018,"YT",45844,7,1,7,45844,1
8,2018,"ZA",199275300,431,60,1190,773102141,262
8,2018,"ZZ",922213445,1,1,5,4524404597,1
7,2018,"AF",660,1,1,8,956831083,2
7,2018,"AO",625,1,1,9,95920,16
7,2018,"AR",7956520,168,33,955,86115200,183
7,2018,"AT",25853,11,5,82,20379908,31
7,2018,"AU",102966920,120,43,1581,1311418691,162
7,2018,"BE",28746817,132,19,880,446162445,135
7,2018,"BF",1562326,4,1,12,1677402,3
7,2018,"BJ",8772578,148,21,352,225362980,44
7,2018,"BN",522,3,1,60,1095223,3
7,2018,"BO",6865590,81,10,164,28534810,33
7,2018,"BR",266826803,1198,163,7807,1946956084,822
7,2018,"CA",11318132,86,28,1322,1451606724,245
7,2018,"CH",14501120,12,7,474,141968254,45
7,2018,"CI",36,3,2,59,5356707,9
7,2018,"CL",8950733,136,33,2507,77747223,229
7,2018,"CN",223177403,678,78,4554,2076841542,460
7,2018,"CO",29441447,369,103,3713,1508706732,700
7,2018,"CR",51905918,33,14,226,182771138,96
7,2018,"CU",9838905,6,3,32,10033521,9
7,2018,"CZ",14036,1,1,152,49688210,21
7,2018,"DE",117045796,2882,51,5270,930012621,264
7,2018,"DK",1048240814,209,6,2184,1874775111,42
7,2018,"DO",84,1,1,9,1411,5
7,2018,"DZ",2735946,61,1,143,63370688,7
7,2018,"EC",69186023,657,83,1764,201088936,245
7,2018,"EE",102396,7,3,23,39348615,12
7,2018,"EG",711,4,2,396,43101398,17
7,2018,"ES",80698996,242,73,3163,2075655685,658
7,2018,"ET",640431,9,4,17,1002846,4
7,2018,"FI",129640,16,4,272,246763149,18
7,2018,"FR",269454002,133,32,1169,1103802058,214
7,2018,"GB",426877532,315,74,4191,2148593916,414
7,2018,"GF",25647,7,2,10,28257,5
7,2018,"GH",21940260,1,1,29,22172348,9
7,2018,"GR",6198277,13,5,84,23268817,22
7,2018,"GT",1460321,33,13,174,14657634,64
7,2018,"GY",22504,4,1,7,23012,2
7,2018,"HK",339301,10,3,43,13781025,20
7,2018,"HN",551,1,1,4,2079,2
7,2018,"HR",155,1,1,17,321939,5
7,2018,"HT",21184722,2,1,24,36736656,2
7,2018,"HU",81514,25,3,51,23246065,12
7,2018,"ID",2648870,14,8,78,12404098,55
7,2018,"IE",41414,8,4,92,15959077,18
7,2018,"IL",74122224,1543,5,10109,345091083,17
7,2018,"IN",86657360,320,26,1363,359720294,164
7,2018,"IR",362150,10,4,244,13916414,41
7,2018,"IT",96880195,57,17,737,339135245,112
7,2018,"JP",640323,42,8,252,57928259,57
7,2018,"KE",32661,8,4,43,54384975,28
7,2018,"KR",5235145,17,7,162,126944247,37
7,2018,"LB",1213,2,2,9,31664,6
7,2018,"LK",604,1,1,39,6357374,8
7,2018,"LR",231363,3,2,3,231363,1
7,2018,"LU",4627,3,2,14,54897677,6
7,2018,"MA",581,2,2,15,2474055,7
7,2018,"MG",11209,3,3,46,15494167,14
7,2018,"MM",285,1,1,1,285,1
7,2018,"MN",97,4,3,15,419847,6
7,2018,"MU",227,4,1,12,255432,3
7,2018,"MX",616858291,1185,215,11443,6976902055,1640
7,2018,"MY",52,1,1,144,7243400,15
7,2018,"MZ",67074214,14,4,76,69510347,6
7,2018,"NE",685,21,17,22,3588,2
7,2018,"NG",37753,1,1,18,5688831,9
7,2018,"NI",2492,6,1,6,2492,1
7,2018,"NL",119371414,1613,14,1904,256417811,157
7,2018,"NO",4169217,10,3,294,236088529,46
7,2018,"NP",65900,5,4,81,748485,26
7,2018,"NZ",4247310,27,15,648,115680971,101
7,2018,"PA",7724,2,1,52,24216314,5
7,2018,"PE",14557060,73,26,1054,81747411,212
7,2018,"PH",1024150,30,5,208,47782367,39
7,2018,"PK",214,2,1,157,2518024,13
7,2018,"PL",10815221,53,10,207,87983612,40
7,2018,"PT",18988886,46,20,552,43071385,92
7,2018,"RO",182035,3,2,328,4767119,14
7,2018,"RU",288075,31,10,224,125380075,78
7,2018,"SE",83217299,17,7,237,260278642,54
7,2018,"SN",18447,6,1,31,22407,3
7,2018,"SV",627042,6,2,8,666284,3
7,2018,"SY",1829,1,1,1,1829,1
7,2018,"TG",12702,2,1,20,479703,5
7,2018,"TH",3,1,1,132,80729238,21
7,2018,"TR",1811432,7,4,61,27089357,39
7,2018,"TT",55688,16,5,23,187611,9
7,2018,"TW",856605,36,10,219,66677508,51
7,2018,"TZ",931662,1,1,24,3472460,10
7,2018,"UA",3182110,1,1,30,4287919,14
7,2018,"UG",8231,2,2,35,3400280,15
7,2018,"US",1311363999,1734,215,12380,6683188500,1572
7,2018,"VE",401052,11,6,80,100742462,27
7,2018,"VN",8115440,6,4,20,13333060,11
7,2018,"YE",194638,2,1,2,194638,1
7,2018,"ZA",1965582,109,27,759,573826841,235
7,2018,"ZW",13757,20,2,50,567663,12
7,2018,"ZZ",1818461250,2,1,4,3602191152,1
6,2018,"AE",1034304,3,2,16,2274698,4
6,2018,"AF",955171909,3,2,7,956830423,2
6,2018,"AM",35322,1,1,1,35322,1
6,2018,"AR",16467218,167,33,787,78158680,161
6,2018,"AT",14382413,12,6,71,20354055,27
6,2018,"AU",143701814,421,30,1461,1208451771,147
6,2018,"BE",61182740,317,20,748,417415628,127
6,2018,"BF",96740,3,1,8,115076,2
6,2018,"BJ",481161,37,8,204,216590402,39
6,2018,"BO",2596101,49,7,83,21669220,30
6,2018,"BR",281531747,1412,163,6609,1680129281,722
6,2018,"BW",5,1,1,25,24304915,3
6,2018,"BY",9214,1,1,1,9214,2
6,2018,"CA",342842150,107,46,1236,1440288592,217
6,2018,"CH",75194443,44,12,462,127467134,40
6,2018,"CI",645917,15,4,56,5356671,8
6,2018,"CL",12858877,616,38,2371,68796490,212
6,2018,"CM",4888466,17,4,46,5228325,10
6,2018,"CN",278736913,437,104,3876,1853664139,391
6,2018,"CO",96338324,374,81,3344,1479265285,660
6,2018,"CR",4293810,115,26,193,130865220,80
6,2018,"CZ",102668,3,2,151,49674174,19
6,2018,"DE",126383846,218,60,2388,812966825,223
6,2018,"DK",549198,6,5,1975,826534297,38
6,2018,"DO",4,1,1,8,1327,4
6,2018,"EC",39914674,342,79,1107,131902913,194
6,2018,"EE",220286,1,1,16,39246219,11
6,2018,"EG",742,2,2,392,43100687,16
6,2018,"ES",347586013,207,67,2921,1994956689,619
6,2018,"FI",37287626,17,5,256,246633509,15
6,2018,"FJ",164,2,1,2,164,1
